id	word
2583	碎
2584	碑
2585	碗
2586	碛
2587	碟
2588	碣
2589	碧
2590	碪
2591	碾
2592	磊
2593	磐
2594	磨
2595	磬
2596	磴
2597	磷
2598	磻
2599	磾
2600	礓
2601	示
2602	礼
2603	社
2604	礿
2605	祀
2606	祅
2607	祇
2608	祈
2609	祉
2610	祐
2611	祓
2612	祖
2613	祗
2614	祚
2615	祜
2616	祝
2617	神
2618	祠
2619	祢
2620	祥
2621	祭
2622	祯
2623	祲
2624	祷
2625	祸
2626	禀
2627	禁
2628	禄
2629	禅
2630	禊
2631	禋
2632	福
2633	禔
2634	禳
2635	禹
2636	禺
2637	离
2638	禽
2639	禾
2640	秀
2641	私
2642	秃
2643	秉
2644	秋
2645	种
2646	科
2647	秕
2648	秘
2649	租
2650	秣
2651	秤
2652	秦
2653	秩
2654	秭
2655	积
2656	称
2657	移
2658	秽
2659	秾
2660	稀
2661	稊
2662	程
2663	稍
2664	税
2665	稚
2666	稠
2667	稳
2668	稷
2669	稹
2670	稻
2671	稼
2672	稽
2673	穆
2674	穑
2675	穗
2676	穟
2677	穰
2678	穴
2679	穷
2680	穹
2681	空
2682	穿
2683	突
2684	窃
2685	窄
2686	窅
2687	窈
2688	窍
2689	窑
2690	窕
2691	窖
2692	窗
2693	窘
2694	窜
2695	窝
2696	窟
2697	窠
2698	窥
2699	窦
2700	立
2701	竖
2702	竞
2703	竟
2704	章
2705	童
2706	竭
2707	端
2708	竹
2709	竺
2710	竿
2711	笄
2712	笈
2713	笋
2714	笑
2715	笔
2716	笙
2717	笛
2718	笞
2719	笠
2720	笥
2721	符
2722	第
2723	笳
2724	笺
2725	笼
2726	筇
2727	等
2728	筋
2729	筐
2730	筑
2731	筒
2732	答
2733	策
2734	筚
2735	筜
2736	筝
2737	筠
2738	筮
2739	筰
2740	筱
2741	筵
2742	筹
2743	筼
2744	签
2745	简
2746	箓
2747	箔
2748	箕
2749	算
2750	箜
2751	箠
2752	管
2753	箧
2754	箨
2755	箪
2756	箫
2757	箬
2758	箭
2759	箱
2760	箸
2761	篁
2762	篆
2763	篇
2764	篌
2765	篙
2766	篝
2767	篡
2768	篦
2769	篮
2770	篱
2771	篷
2772	篸
2773	簇
2774	簟
2775	簦
2776	簧
2777	簨
2778	簪
2779	簰
2780	簴
2781	簿
2782	籁
2783	籍
2784	籞
2785	籥
2786	米
2787	籴
2788	类
2789	粉
2790	粒
2791	粗
2792	粘
2793	粟
2794	粢
2795	粥
2796	粪
2797	粮
2798	粱
2799	粲
2800	粳
2801	粼
2802	精
2803	糜
2804	糟
2805	糠
2806	糵
2807	系
2808	素
2809	索
2810	紧
2811	紫
2812	累
2813	絇
2814	絮
2815	綀
2816	綦
2817	緌
2818	縠
2819	縯
2820	繁
2821	繇
2822	纚
2823	纡
2824	红
2825	纣
2826	纤
2827	约
2828	级
2829	纨
2830	纪
2831	纫
2832	纬
2833	纮
2834	纯
2835	纱
2836	纲
2837	纳
2838	纵
2839	纶
2840	纷
2841	纸
2842	纹
2843	纺
2844	纻
2845	线
2846	绀
2847	绂
2848	练
2849	组
2850	绅
2851	细
2852	织
2853	终
2854	绊
2855	绋
2856	绍
2857	绎
2858	经
2859	结
2860	绕
2861	绘
2862	给
2863	绚
2864	绛
2865	络
2866	绝
2867	统
2868	绠
2869	绡
2870	绢
2871	绣
2872	绦
2873	继
2874	绩
2875	绪
2876	绫
2877	续
2878	绮
2879	绯
2880	绰
2881	绳
2882	维
2883	绵
2884	绶
2885	绷
2886	绸
2887	绻
2888	绽
2889	绾
2890	绿
2891	缀
2892	缁
2893	缄
2894	缆
2895	缇
2896	缈
2897	缉
2898	缋
2899	缑
2900	缓
2901	缕
2902	编
2903	缗
2904	缘
2905	缚
2906	缝
2907	缟
2908	缠
2909	缣
2910	缥
2911	缧
2912	缨
2913	缩
2914	缪
2915	缫
2916	缬
2917	缭
2918	缯
2919	缱
2920	缲
2921	缴
2922	缶
2923	缸
2924	缺
2925	罅
2926	罍
2927	网
2928	罕
2929	罗
2930	罘
2931	罚
2932	罟
2933	罢
2934	罥
2935	罨
2936	罩
2937	罪
2938	置
2939	署
2940	罳
2941	罴
2942	罹
2943	罽
2944	罾
2945	羁
2946	羊
2947	羌
2948	美
2949	羑
2950	羔
2951	羞
2952	羡
2953	群
2954	羯
2955	羲
2956	羸
2957	羹
2958	羽
2959	羿
2960	翁
2961	翃
2962	翅
2963	翊
2964	翎
2965	翔
2966	翕
2967	翘
2968	翛
2969	翟
2970	翠
2971	翡
2972	翣
2973	翥
2974	翦
2975	翩
2976	翮
2977	翰
2978	翱
2979	翳
2980	翻
2981	翼
2982	翾
2983	耀
2984	老
2985	考
2986	者
2987	耆
2988	而
2989	耍
2990	耐
2991	耒
2992	耕
2993	耗
2994	耦
2995	耳
2996	耶
2997	耸
2998	耻
2999	耽
3000	耿
3001	聂
3002	聊
3003	聋
3004	职
3005	聒
3006	联
3007	聘
3008	聚
3009	聪
3010	聶
3011	肃
3012	肆
3013	肇
3014	肉
3015	肋
3016	肌
3017	肓
3018	肝
3019	肠
3020	股
3021	肢
3022	肤
3023	肥
3024	肩
3025	肯
3026	肱
3027	育
3028	肺
3029	胃
3030	胄
3031	胆
3032	背
3033	胎
3034	胏
3035	胜
3036	胡
3037	胤
3038	胥
3039	胧
3040	胫
3041	胭
3042	胶
3043	胸
3044	能
3045	脁
3046	脂
3047	脆
3048	脉
3049	脊
3050	脍
3051	脐
3052	脑
3053	脔
3054	脚
3055	脱
3056	脸
3057	脾
3058	腊
3059	腐
3060	腔
3061	腕
3062	腥
3063	腮
3064	腰
3065	腴
3066	腷
3067	腹
3068	腻
3069	腾
3070	腿
3071	膊
3072	膏
3073	膑
3074	膘
3075	膜
3076	膝
3077	膳
3078	膺
3079	膻
3080	臂
3081	臆
3082	臊
3083	臣
3084	臧
3085	自
3086	至
3087	致
3088	臻
3089	臼
3090	臾
3091	舁
3092	舂
3093	舄
3094	舅
3095	舆
3096	舌
3097	舍
3098	舒
3099	舜
3100	舞
3101	舟
3102	航
3103	舫
3104	般
3105	舰
3106	舲
3107	舷
3108	舸
3109	船
3110	舼
3111	艇
3112	艎
3113	艑
3114	艓
3115	艛
3116	良
3117	艰
3118	色
3119	艳
3120	艺
3121	艾
3122	节
3123	芊
3124	芍
3125	芒
3126	芙
3127	芜
3128	芝
3129	芟
3130	芥
3131	芦
3132	芩
3133	芬
3134	芭
3135	芰
3136	花
3137	芳
3138	芷
3139	芸
3140	芹
3141	芽
3142	苇
3143	苍
3144	苎
3145	苏
3146	苑
3147	苒
3148	苓
3149	苔
3150	苗
3151	苛
3152	苜
3153	苞
3154	苟
3155	苡
3156	若
3157	苦
3158	苫
3159	英
3160	苴
3161	苻
3162	苾
3163	茂
3164	范
3165	茅
3166	茆
3167	茉
3168	茎
3169	茏
3170	茔
3171	茕
3172	茗
3173	茜
3174	茧
3175	茨
3176	茫
3177	茭
3178	茯
3179	茱
3180	茵
3181	茶
3182	茸
3183	茹
3184	荀
3185	荆
3186	荇
3187	草
3188	荍
3189	荏
3190	荐
3191	荑
3192	荒
3193	荔
3194	荚
3195	荜
3196	荞
3197	荠
3198	荡
3199	荣
3200	荤
3201	荥
3202	荧
3203	荪
3204	荫
3205	药
3206	荷
3207	荻
3208	莉
3209	莎
3210	莑
3211	莒
3212	莓
3213	莞
3214	莫
3215	莱
3216	莲
3217	获
3218	莹
3219	莺
3220	莼
3221	莽
3222	菁
3223	菅
3224	菊
3225	菌
3226	菖
3227	菜
3228	菟
3229	菡
3230	菩
3231	菰
3232	菱
3233	菲
3234	菼
3235	萄
3236	萋
3237	萌
3238	萍
3239	萎
3240	萏
3241	萝
3242	萤
3243	营
3244	萦
3245	萧
3246	萨
3247	萱
3248	萸
3249	萼
3250	落
3251	葆
3252	葓
3253	著
3254	葚
3255	葛
3256	葡
3257	董
3258	葩
3259	葫
3260	葬
3261	葭
3262	葱
3263	葳
3264	葵
3265	葺
3266	蒂
3267	蒋
3268	蒍
3269	蒙
3270	蒨
3271	蒯
3272	蒱
3273	蒲
3274	蒸
3275	蒹
3276	蒿
3277	蓂
3278	蓄
3279	蓉
3280	蓊
3281	蓑
3282	蓝
3283	蓟
3284	蓠
3285	蓦
3286	蓪
3287	蓬
3288	蓼
3289	蓿
3290	蔓
3291	蔚
3292	蔟
3293	蔡
3294	蔫
3295	蔬
3296	蔷
3297	蔻
3298	蔼
3299	蔽
3300	蕃
3301	蕉
3302	蕊
3303	蕖
3304	蕙
3305	蕡
3306	蕣
3307	蕤
3308	蕨
3309	蕲
3310	蕴
3311	薄
3312	薇
3313	薏
3314	薛
3315	薜
3316	薝
3317	薤
3318	薨
3319	薪
3320	薮
3321	薰
3322	藉
3323	藏
3324	藓
3325	藕
3326	藜
3327	藟
3328	藤
3329	藩
3330	藻
3331	藿
3332	蘋
3333	蘖
3334	蘘
3335	蘧
3336	蘸
3337	蘼
3338	虎
3339	虏
3340	虐
3341	虑
3342	虔
3343	虚
3344	虞
3345	虢
3346	虫
3347	虬
3348	虱
3349	虹
3350	虽
3351	虾
3352	蚀
3353	蚁
3354	蚊
3355	蚌
3356	蚓
3357	蚕
3358	蚨
3359	蚩
3360	蚯
3361	蛄
3362	蛇
3363	蛉
3364	蛊
3365	蛙
3366	蛛
3367	蛟
3368	蛤
3369	蛩
3370	蛭
3371	蛮
3372	蛰
3373	蛱
3374	蛴
3375	蛾
3376	蜀
3377	蜂
3378	蜃
3379	蜊
3380	蜍
3381	蜓
3382	蜘
3383	蜚
3384	蜜
3385	蜡
3386	蜩
3387	蜺
3388	蜻
3389	蜿
3390	蝀
3391	蝇
3392	蝉
3393	蝗
3394	蝙
3395	蝠
3396	蝴
3397	蝶
3398	蝼
3399	螀
3400	螂
3401	螃
3402	融
3403	螟
3404	螬
3405	螭
3406	螮
3407	螳
3408	螺
3409	蟀
3410	蟆
3411	蟋
3412	蟠
3413	蟪
3414	蟭
3415	蟹
3416	蟾
3417	蠙
3418	蠡
3419	蠹
3420	血
3421	行
3422	衍
3423	衎
3424	衔
3425	街
3426	衙
3427	衡
3428	衢
3429	衣
3430	补
3431	表
3432	衫
3433	衬
3434	衮
3435	衰
3436	衲
3437	衷
3438	衾
3439	衿
3440	袁
3441	袂
3442	袄
3443	袅
3444	袈
3445	袋
3446	袍
3447	袒
3448	袖
3449	袜
3450	被
3451	袭
3452	袴
3453	袷
3454	袿
3455	裁
3456	裂
3457	装
3458	裆
3459	裈
3460	裒
3461	裔
3462	裕
3463	裘
3464	裙
3465	裛
3466	裟
3467	裨
3468	裳
3469	裴
3470	裹
3471	裾
3472	褐
3473	褒
3474	褚
3475	褥
3476	褭
3477	褰
3478	褴
3479	襄
3480	襆
3481	襟
3482	襦
3483	襹
3484	西
3485	要
3486	覆
3487	见
3488	观
3489	规
3490	觅
3491	视
3492	览
3493	觉
3494	觐
3495	觑
3496	角
3497	觜
3498	觞
3499	解
3500	觥
3501	触
3502	言
3503	訾
3504	詹
3505	誉
3506	誓
3507	諲
3508	諴
3509	警
3510	譬
3511	讙
3512	讚
3513	计
3514	讣
3515	认
3516	讥
3517	讦
3518	讨
3519	让
3520	训
3521	议
3522	讯
3523	记
3524	讲
3525	讳
3526	讴
3527	讵
3528	讶
3529	许
3530	讹
3531	论
3532	讼
3533	讽
3534	设
3535	访
3536	诀
3537	证
3538	诃
3539	评
3540	识
3541	诈
3542	诉
3543	词
3544	诏
3545	译
3546	试
3547	诗
3548	诘
3549	诚
3550	诛
3551	诜
3552	话
3553	诞
3554	询
3555	诣
3556	诤
3557	诧
3558	诩
3559	诫
3560	语
3561	诮
3562	误
3563	诰
3564	诱
3565	诳
3566	说
3567	诵
3568	请
3569	诸
3570	诺
3571	读
3572	谁
3573	调
3574	谄
3575	谅
3576	谈
3577	谊
3578	谋
3579	谏
3580	谐
3581	谑
3582	谒
3583	谓
3584	谔
3585	谕
3586	谗
3587	谙
3588	谛
3589	谟
3590	谠
3591	谢
3592	谣
3593	谤
3594	谥
3595	谦
3596	谧
3597	谨
3598	谩
3599	谪
3600	谬
3601	谭
3602	谮
3603	谯
3604	谱
3605	谳
3606	谴
3607	谶
3608	谷
3609	谿
3610	豁
3611	豆
3612	豗
3613	豚
3614	象
3615	豪
3616	豫
3617	豳
3618	豸
3619	豹
3620	豺
3621	貂
3622	貅
3623	貌
3624	貔
3625	貙
3626	賸
3627	贝
3628	贞
3629	负
3630	贡
3631	财
3632	责
3633	贤
3634	败
3635	货
3636	质
3637	贪
3638	贫
3639	贬
3640	贮
3641	贯
3642	贰
3643	贱
3644	贳
3645	贴
3646	贵
3647	贶
3648	贷
3649	费
3650	贺
3651	贻
3652	贼
3653	贽
3654	贾
3655	贿
3656	赁
3657	赂
3658	资
3659	赊
3660	赋
3661	赌
3662	赍
3663	赎
3664	赏
3665	赐
3666	赓
3667	赖
3668	赚
3669	赛
3670	赞
3671	赠
3672	赡
3673	赢
3674	赤
3675	赦
3676	赫
3677	赭
3678	走
3679	赴
3680	赵
3681	赶
3682	起
3683	趁
3684	超
3685	越
3686	趋
3687	趣
3688	足
3689	趺
3690	趾
3691	跁
3692	跂
3693	跃
3694	跋
3695	跎
3696	跑
3697	跒
3698	跗
3699	跛
3700	距
3701	跨
3702	跪
3703	跬
3704	路
3705	跳
3706	践
3707	跸
3708	跻
3709	跼
3710	踊
3711	踌
3712	踏
3713	踞
3714	踟
3715	踡
3716	踢
3717	踪
3718	踯
3719	踵
3720	蹀
3721	蹄
3722	蹇
3723	蹈
3724	蹉
3725	蹊
3726	蹋
3727	蹑
3728	蹙
3729	蹰
3730	蹲
3731	蹴
3732	蹶
3733	躅
3734	躇
3735	躔
3736	躞
3737	身
3738	躬
3739	輤
3740	輧
3741	輶
3742	车
3743	轧
3744	轨
3745	轩
3746	转
3747	轭
3748	轮
3749	软
3750	轰
3751	轲
3752	轳
3753	轴
3754	轵
3755	轶
3756	轸
3757	轺
3758	轻
3759	轼
3760	载
3761	辂
3762	较
3763	辄
3764	辅
3765	辇
3766	辈
3767	辉
3768	辋
3769	辍
3770	辎
3771	输
3772	辔
3773	辕
3774	辖
3775	辗
3776	辘
3777	辙
3778	辛
3779	辜
3780	辞
3781	辟
3782	辨
3783	辩
3784	辰
3785	辱
3786	边
3787	辽
3788	达
3789	迁
3790	迂
3791	过
3792	迈
3793	迎
3794	运
3795	近
3796	返
3797	还
3798	这
3799	进
3800	远
3801	违
3802	连
3803	迟
3804	迢
3805	迤
3806	迥
3807	迦
3808	迨
3809	迩
3810	迪
3811	迫
3812	迭
3813	述
3814	迷
3815	迸
3816	迹
3817	追
3818	退
3819	送
3820	适
3821	逃
3822	逅
3823	逆
3824	选
3825	逊
3826	逋
3827	逍
3828	透
3829	逐
3830	递
3831	途
3832	逗
3833	通
3834	逝
3835	逞
3836	速
3837	造
3838	逡
3839	逢
3840	逤
3841	逵
3842	逶
3843	逸
3844	逻
3845	逼
3846	逾
3847	遁
3848	遂
3849	遇
3850	遍
3851	遏
3852	遐
3853	遑
3854	道
3855	遗
3856	遣
3857	遥
3858	遨
3859	遭
3860	遮
3861	遵
3862	遽
3863	避
3864	邀
3865	邂
3866	邃
3867	邅
3868	邑
3869	邓
3870	邕
3871	邗
3872	邙
3873	邛
3874	邠
3875	邢
3876	那
3877	邦
3878	邧
3879	邪
3880	邮
3881	邯
3882	邳
3883	邴
3884	邵
3885	邸
3886	邹
3887	邺
3888	邻
3889	邽
3890	郁
3891	郄
3892	郅
3893	郊
3894	郎
3895	郏
3896	郑
3897	郓
3898	郡
3899	郢
3900	郤
3901	郦
3902	郧
3903	部
3904	郪
3905	郭
3906	郴
3907	郸
3908	都
3909	郾
3910	鄂
3911	鄏
3912	鄙
3913	鄜
3914	鄠
3915	鄢
3916	鄣
3917	鄱
3918	酂
3919	酆
3920	酉
3921	酊
3922	酌
3923	配
3924	酎
3925	酒
3926	酝
3927	酣
3928	酥
3929	酩
3930	酬
3931	酲
3932	酷
3933	酸
3934	酺
3935	酿
3936	醁
3937	醅
3938	醆
3939	醉
3940	醍
3941	醐
3942	醑
3943	醒
3944	醪
3945	醮
3946	醯
3947	醴
3948	醺
3949	醽
3950	采
3951	释
3952	里
3953	重
3954	野
3955	量
3956	釐
3957	金
3958	釜
3959	釭
3960	鈋
3961	鈒
3962	鉴
3963	銮
3964	鋋
3965	鏖
3966	鏚
3967	鐍
3968	针
3969	钉
3970	钏
3971	钓
3972	钗
3973	钝
3974	钞
3975	钟
3976	钤
3977	钥
3978	钦
3979	钧
3980	钩
3981	钱
3982	钲
3983	钵
3984	钺
3985	钻
3986	钿
3987	铁
3988	铃
3989	铄
3990	铅
3991	铉
3992	铎
3993	铓
3994	铗
3995	铘
3996	铜
3997	铢
3998	铤
3999	铨
4000	铭
4001	铮
4002	铰
4003	银
4004	铸
4005	铺
4006	铿
4007	销
4008	锁
4009	锄
4010	锉
4011	锋
4012	锐
4013	错
4014	锡
4015	锤
4016	锥
4017	锦
4018	锱
4019	锴
4020	锵
4021	锼
4022	镀
4023	镂
4024	镃
4025	镆
4026	镇
4027	镊
4028	镌
4029	镒
4030	镛
4031	镜
4032	镮
4033	镳
4034	长
4035	閈
4036	閟
4037	閤
4038	闉
4039	闓
4040	门
4041	闪
4042	闭
4043	问
4044	闰
4045	闱
4046	闲
4047	间
4048	闵
4049	闷
4050	闹
4051	闺
4052	闻
4053	闽
4054	闾
4055	阁
4056	阃
4057	阅
4058	阆
4059	阊
4060	阌
4061	阎
4062	阏
4063	阐
4064	阑
4065	阔
4066	阕
4067	阖
4068	阗
4069	阙
4070	阚
4071	队
4072	阡
4073	阮
4074	阱
4075	防
4076	阳
4077	阴
4078	阵
4079	阶
4080	阻
4081	阿
4082	陀
4083	陂
4084	附
4085	际
4086	陆
4087	陇
4088	陈
4089	陋
4090	陌
4091	降
4092	限
4093	陕
4094	陛
4095	陟
4096	院
4097	除
4098	陨
4099	险
4100	陪
4101	陵
4102	陶
4103	陷
4104	隅
4105	隆
4106	隈
4107	隋
4108	隍
4109	随
4110	隐
4111	隔
4112	隗
4113	隘
4114	隙
4115	障
4116	隰
4117	隳
4118	隶
4119	隼
4120	隽
4121	难
4122	雀
4123	雁
4124	雄
4125	雅
4126	集
4127	雇
4128	雉
4129	雌
4130	雍
4131	雎
4132	雏
4133	雕
4134	雘
4135	雠
4136	雨
4137	雩
4138	雪
4139	零
4140	雷
4141	雾
4142	霁
4143	霄
4144	霅
4145	震
4146	霍
4147	霎
4148	霏
4149	霓
4150	霖
4151	霜
4152	霞
4153	霭
4154	霰
4155	露
4156	霸
4157	霹
4158	青
4159	靓
4160	靖
4161	静
4162	非
4163	靠
4164	靡
4165	面
4166	靥
4167	革
4168	靴
4169	靸
4170	鞅
4171	鞋
4172	鞍
4173	鞘
4174	鞚
4175	鞞
4176	鞠
4177	鞦
4178	鞫
4179	鞬
4180	鞭
4181	鞮
4182	鞯
4183	鞲
4184	鞴
4185	韦
4186	韩
4187	韫
4188	韬
4189	音
4190	韵
4191	韶
4192	頔
4193	顶
4194	顷
4195	项
4196	顺
4197	须
4198	顽
4199	顾
4200	顿
4201	颁
4202	颂
4203	预
4204	领
4205	颇
4206	颈
4207	颉
4208	颊
4209	颋
4210	颍
4211	颐
4212	频
4213	颓
4214	颔
4215	颖
4216	颗
4217	题
4218	颙
4219	颛
4220	颜
4221	额
4222	颠
4223	颡
4224	颢
4225	颤
4226	颦
4227	风
4228	飏
4229	飐
4230	飒
4231	飕
4232	飖
4233	飗
4234	飘
4235	飙
4236	飞
4237	食
4238	飧
4239	飨
4240	餐
4241	饕
4242	饤
4243	饥
4244	饧
4245	饫
4246	饭
4247	饮
4248	饯
4249	饰
4250	饱
4251	饲
4252	饵
4253	饶
4254	饷
4255	饼
4256	饿
4257	馀
4258	馁
4259	馆
4260	馋
4261	馔
4262	首
4263	香
4264	馥
4265	馨
4266	駸
4267	騃
4268	騄
4269	騣
4270	騧
4271	驩
4272	马
4273	驭
4274	驮
4275	驯
4276	驰
4277	驱
4278	驳
4279	驴
4280	驷
4281	驸
4282	驹
4283	驺
4284	驻
4285	驼
4286	驽
4287	驾
4288	驿
4289	骀
4290	骁
4291	骂
4292	骄
4293	骅
4294	骆
4295	骇
4296	骈
4297	骊
4298	骋
4299	验
4300	骏
4301	骐
4302	骑
4303	骓
4304	骕
4305	骖
4306	骘
4307	骚
4308	骝
4309	骠
4310	骡
4311	骢
4312	骤
4313	骥
4314	骦
4315	骧
4316	骨
4317	骰
4318	骸
4319	髇
4320	髓
4321	高
4322	髡
4323	髦
4324	髫
4325	髭
4326	髯
4327	髻
4328	鬃
4329	鬐
4330	鬓
4331	鬟
4332	鬣
4333	鬯
4334	鬻
4335	鬼
4336	魁
4337	魂
4338	魃
4339	魄
4340	魅
4341	魇
4342	魏
4343	魑
4344	魔
4345	鮹
4346	鱼
4347	鲁
4348	鲈
4349	鲊
4350	鲍
4351	鲙
4352	鲛
4353	鲜
4354	鲤
4355	鲦
4356	鲭
4357	鲲
4358	鲵
4359	鲸
4360	鳊
4361	鳌
4362	鳖
4363	鳜
4364	鳞
4365	鳷
4366	鴂
4367	鴒
4368	鵩
4369	鶂
4370	鶋
4371	鶒
4372	鶗
4373	鶢
4374	鶺
4375	鸂
4376	鸊
4377	鸟
4378	鸠
4379	鸡
4380	鸢
4381	鸣
4382	鸥
4383	鸦
4384	鸨
4385	鸪
4386	鸬
4387	鸭
4388	鸯
4389	鸱
4390	鸳
4391	鸶
4392	鸷
4393	鸾
4394	鸿
4395	鹂
4396	鹃
4397	鹄
4398	鹅
4399	鹇
4400	鹈
4401	鹉
4402	鹊
4403	鹍
4404	鹏
4405	鹓
4406	鹔
4407	鹕
4408	鹗
4409	鹘
4410	鹙
4411	鹚
4412	鹜
4413	鹞
4414	鹤
4415	鹥
4416	鹦
4417	鹧
4418	鹫
4419	鹭
4420	鹯
4421	鹰
4422	鹳
4423	鹴
4424	鹿
4425	麈
4426	麋
4427	麒
4428	麓
4429	麛
4430	麝
4431	麟
4432	麦
4433	麴
4434	麹
4435	麻
4436	麾
4437	黁
4438	黄
4439	黍
4440	黎
4441	黏
4442	黑
4443	黔
4444	默
4445	黛
4446	黜
4447	黠
4448	黥
4449	黩
4450	黯
4451	黳
4452	鼋
4453	鼍
4454	鼎
4455	鼐
4456	鼓
4457	鼗
4458	鼙
4459	鼠
4460	鼻
4461	齐
4462	齑
4463	齖
4464	齰
4465	齿
4466	龀
4467	龄
4468	龆
4469	龊
4470	龌
4471	龙
4472	龚
4473	龛
4474	龟
4475	（
4476	）
4477	，
